id_lugar,nombre,nombre_corto,id_lugar_tipo,tipo,id_lugar_sub_tipo,subtipo,id_titular,titular,fax,email,telefonos,calle,altura,bis,letra,piso,dpto,distrito,GEOJSON
1476,Club Saladillo,Club Saladillo,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4637164/4642002,ARIJON MANUEL,159,0,,,,Sur,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1476, ""nombre"": ""Club Saladillo"", ""nombre_corto"": ""Club Saladillo"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4637164\/4642002"", ""calle"": ""ARIJON MANUEL"", ""altura"": 159, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Sur"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.633124, -33.002624 ] } }"
1477,Club Social y Deportivo San Martín,Club San Martín,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4549701,GOMEZ VALENTIN,3765,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1477, ""nombre"": ""Club Social y Deportivo San Martín"", ""nombre_corto"": ""Club San Martín"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4549701"", ""calle"": ""GOMEZ VALENTIN"", ""altura"": 3765, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.699948, -32.881339 ] } }"
1478,Club Social y Deportivo Casiano Casas,Club Social y Deportivo Casian,4,Recreación y Deportes,7,Clubes,4,Privado,,,,CASAS CASIANO,940,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1478, ""nombre"": ""Club Social y Deportivo Casiano Casas"", ""nombre_corto"": ""Club Social y Deportivo Casian"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""CASAS CASIANO"", ""altura"": 940, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.695886, -32.906919 ] } }"
1479,Club Social y Deportivo Cultural Sarmiento,Club Social y Deportivo Cultur,4,Recreación y Deportes,7,Clubes,4,Privado,,,,SARMIENTO DOMINGO FAUSTIN,4642,0,,,,Sur,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1479, ""nombre"": ""Club Social y Deportivo Cultural Sarmiento"", ""nombre_corto"": ""Club Social y Deportivo Cultur"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""SARMIENTO DOMINGO FAUSTIN"", ""altura"": 4642, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Sur"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649504, -32.991255 ] } }"
1480,Club Atlético Sportivo Alberdi,Club Sportivo Alberdi,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4530335,ARAOZ PEDRO MIGUEL,1050,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1480, ""nombre"": ""Club Atlético Sportivo Alberdi"", ""nombre_corto"": ""Club Sportivo Alberdi"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4530335"", ""calle"": ""ARAOZ PEDRO MIGUEL"", ""altura"": 1050, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.698265, -32.889706 ] } }"
1481,Club Sparta,Club Sparta,4,Recreación y Deportes,7,Clubes,4,Privado,,,,MACIEL COSME,1235,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1481, ""nombre"": ""Club Sparta"", ""nombre_corto"": ""Club Sparta"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""MACIEL COSME"", ""altura"": 1235, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.695464, -32.905215 ] } }"
1482,Club Social y Deportivo Sporstmen Unidos,Club Sporstmen Unidos,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4824072/4829720,PRIMERO DE MAYO,2143,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1482, ""nombre"": ""Club Social y Deportivo Sporstmen Unidos"", ""nombre_corto"": ""Club Sporstmen Unidos"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4824072\/4829720"", ""calle"": ""PRIMERO DE MAYO"", ""altura"": 2143, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.633593, -32.963889 ] } }"
1484,Club Atlético Sportivo Constitución,Club Sportivo Constitución,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4396302,URQUIZA GRAL. JUSTO JOSE,3762,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1484, ""nombre"": ""Club Atlético Sportivo Constitución"", ""nombre_corto"": ""Club Sportivo Constitución"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4396302"", ""calle"": ""URQUIZA GRAL. JUSTO JOSE"", ""altura"": 3762, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.673653, -32.936340 ] } }"
1485,Club Sportivo Rosario,Club Sportivo Rosario,4,Recreación y Deportes,7,Clubes,4,Privado,,,,BAYO SERVANDO,546,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1485, ""nombre"": ""Club Sportivo Rosario"", ""nombre_corto"": ""Club Sportivo Rosario"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""BAYO SERVANDO"", ""altura"": 546, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683942, -32.935158 ] } }"
1486,Club Sportivo Triángulo,Club Sportivo Triángulo,4,Recreación y Deportes,7,Clubes,4,Privado,,,,AMENABAR JOSE DE,5350,0,,,,Oeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1486, ""nombre"": ""Club Sportivo Triángulo"", ""nombre_corto"": ""Club Sportivo Triángulo"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""AMENABAR JOSE DE"", ""altura"": 5350, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Oeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.695732, -32.963421 ] } }"
1487,Club Sunderland,Club Sunderland,4,Recreación y Deportes,7,Clubes,4,Privado,,,,ALDAO CAMILO,528,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1487, ""nombre"": ""Club Sunderland"", ""nombre_corto"": ""Club Sunderland"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""ALDAO CAMILO"", ""altura"": 528, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.696346, -32.933272 ] } }"
1488,Club Teléfonos Rosario,Club Teléfonos Rosario,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4552700/4551187,BUCHANAN HUGO INGENIERO,551,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1488, ""nombre"": ""Club Teléfonos Rosario"", ""nombre_corto"": ""Club Teléfonos Rosario"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4552700\/4551187"", ""calle"": ""BUCHANAN HUGO INGENIERO"", ""altura"": 551, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.693305, -32.881387 ] } }"
1489,Club Atlético Temperley,Club Atlético Temperley,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4825505,AYACUCHO BATALLA DE,2167,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1489, ""nombre"": ""Club Atlético Temperley"", ""nombre_corto"": ""Club Atlético Temperley"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4825505"", ""calle"": ""AYACUCHO BATALLA DE"", ""altura"": 2167, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.630861, -32.964670 ] } }"
1490,Club Atlético Tiro Federal,Club Atlético Tiro Federal,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4397774,HUMBERTO 1º,5100,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1490, ""nombre"": ""Club Atlético Tiro Federal"", ""nombre_corto"": ""Club Atlético Tiro Federal"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4397774"", ""calle"": ""HUMBERTO 1º"", ""altura"": 5100, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.693961, -32.929852 ] } }"
1491,Club Tiro Suizo,Club Tiro Suizo,4,Recreación y Deportes,7,Clubes,4,Privado,,,,RAFFO,5120,0,,,,Sur,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1491, ""nombre"": ""Club Tiro Suizo"", ""nombre_corto"": ""Club Tiro Suizo"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""RAFFO"", ""altura"": 5120, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Sur"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649627, -32.997216 ] } }"
1492,Club Unidad y Tesón,Club Unidad y Tesón,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4619700,ENTRE RIOS,3840,0,,,,Sur,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1492, ""nombre"": ""Club Unidad y Tesón"", ""nombre_corto"": ""Club Unidad y Tesón"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4619700"", ""calle"": ""ENTRE RIOS"", ""altura"": 3840, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Sur"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.649946, -32.981202 ] } }"
1493,Club Unión Americana,Club Unión Americana,4,Recreación y Deportes,7,Clubes,4,Privado,,clubunionamericana@yahoo.com.ar,Tel. 4513027,BRASSEY TOMAS,7801,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1493, ""nombre"": ""Club Unión Americana"", ""nombre_corto"": ""Club Unión Americana"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""clubunionamericana@yahoo.com.ar"", ""telefonos"": ""Tel. 4513027"", ""calle"": ""BRASSEY TOMAS"", ""altura"": 7801, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.730009, -32.923035 ] } }"
1494,Club Universitario de Rosario,Club Universitario de Rosario,4,Recreación y Deportes,7,Clubes,4,Privado,,clubuniversitario@arnet.com.ar,Tel. 4216975,DEL HUERTO,1051,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1494, ""nombre"": ""Club Universitario de Rosario"", ""nombre_corto"": ""Club Universitario de Rosario"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""clubuniversitario@arnet.com.ar"", ""telefonos"": ""Tel. 4216975"", ""calle"": ""DEL HUERTO"", ""altura"": 1051, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.636137, -32.940425 ] } }"
1495,Club de Velas,Club de Velas,4,Recreación y Deportes,7,Clubes,4,Privado,,clubdevelas@arnetbiz.com.ar,Tel. 4545994,COLOMBRES JOSE E,956,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1495, ""nombre"": ""Club de Velas"", ""nombre_corto"": ""Club de Velas"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""clubdevelas@arnetbiz.com.ar"", ""telefonos"": ""Tel. 4545994"", ""calle"": ""COLOMBRES JOSE E"", ""altura"": 956, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.729525, -32.939305 ] } }"
1496,Club Velocidad y Resistencia,Club Velocidad y Resistencia,4,Recreación y Deportes,7,Clubes,4,Privado,,,,URQUIZA GRAL. JUSTO JOSE,2737,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1496, ""nombre"": ""Club Velocidad y Resistencia"", ""nombre_corto"": ""Club Velocidad y Resistencia"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""URQUIZA GRAL. JUSTO JOSE"", ""altura"": 2737, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659744, -32.939019 ] } }"
1498,Asociación Cristiana de Jóvenes,Asociación Cristiana de Jóvene,4,Recreación y Deportes,7,Clubes,5,ONG,,,,CATAMARCA,1247,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1498, ""nombre"": ""Asociación Cristiana de Jóvenes"", ""nombre_corto"": ""Asociación Cristiana de Jóvene"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 5, ""titular"": ""ONG"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""CATAMARCA"", ""altura"": 1247, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.638787, -32.940377 ] } }"
1563,Rosario Golf Club,Rosario Golf Club,4,Recreación y Deportes,7,Clubes,4,Privado,,info@rosariogolfclub.com <info@rosariogolfclub.com,Tel. 4514451,AZCUENAGA CMTE. MIGUEL,9001,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 1563, ""nombre"": ""Rosario Golf Club"", ""nombre_corto"": ""Rosario Golf Club"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""info@rosariogolfclub.com <info@rosariogolfclub.com"", ""telefonos"": ""Tel. 4514451"", ""calle"": ""AZCUENAGA CMTE. MIGUEL"", ""altura"": 9001, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.759260, -32.924546 ] } }"
2389,Jockey Club Rosario (Country),Jockey Club Rosario (Country),4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4510550/ 1231/ 2919/ 5669,PERON EVA,8203,0,,,,Noroeste,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2389, ""nombre"": ""Jockey Club Rosario (Country)"", ""nombre_corto"": ""Jockey Club Rosario (Country)"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4510550\/ 1231\/ 2919\/ 5669"", ""calle"": ""PERON EVA"", ""altura"": 8203, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Noroeste"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.739400, -32.928421 ] } }"
2424,Club Infantil Oriental,Club Infantil Oriental,4,Recreación y Deportes,7,Clubes,4,Privado,,infantiloriental@hotmail.com,Tel. 4634094,BUENOS AIRES,5819,0,,,,Sur,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2424, ""nombre"": ""Club Infantil Oriental"", ""nombre_corto"": ""Club Infantil Oriental"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""infantiloriental@hotmail.com"", ""telefonos"": ""Tel. 4634094"", ""calle"": ""BUENOS AIRES"", ""altura"": 5819, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Sur"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.644698, -33.004296 ] } }"
2434,Club de Squash Los  Graneros,C. de Squash Los  Graneros,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4396031,OROÑO NICASIO,112,1,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2434, ""nombre"": ""Club de Squash Los  Graneros"", ""nombre_corto"": ""C. de Squash Los  Graneros"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4396031"", ""calle"": ""OROÑO NICASIO"", ""altura"": 112, ""bis"": 1, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650134, -32.932243 ] } }"
2446,Rosario Rowing Club,Rosario Rowing Club,4,Recreación y Deportes,7,Clubes,4,Privado,,rosariorowing@hotmail.com,Tel. 4552219,COLOMBRES DR. CARLOS G,1798,0,,,,Norte,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2446, ""nombre"": ""Rosario Rowing Club"", ""nombre_corto"": ""Rosario Rowing Club"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": ""rosariorowing@hotmail.com"", ""telefonos"": ""Tel. 4552219"", ""calle"": ""COLOMBRES DR. CARLOS G"", ""altura"": 1798, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Norte"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.684676, -32.891901 ] } }"
2504,Club Social Argentino Sirio,Club Social Argentino Sirio,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 406364 / 4409971,ITALIA,965,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2504, ""nombre"": ""Club Social Argentino Sirio"", ""nombre_corto"": ""Club Social Argentino Sirio"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 406364 \/ 4409971"", ""calle"": ""ITALIA"", ""altura"": 965, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.648245, -32.946812 ] } }"
2505,Club Atletico Lavalle,Club Atletico Lavalle,4,Recreación y Deportes,7,Clubes,4,Privado,,,,NUEVE DE JULIO,4050,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2505, ""nombre"": ""Club Atletico Lavalle"", ""nombre_corto"": ""Club Atletico Lavalle"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""NUEVE DE JULIO"", ""altura"": 4050, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.680299, -32.946480 ] } }"
2506,Club Atlético Atlanta,Club Atlético Atlanta,4,Recreación y Deportes,7,Clubes,4,Privado,,,,SANTA FE,4455,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2506, ""nombre"": ""Club Atlético Atlanta"", ""nombre_corto"": ""Club Atlético Atlanta"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""SANTA FE"", ""altura"": 4455, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683636, -32.936997 ] } }"
2507,Club Atlético Belgrano,Club Atlético Belgrano,4,Recreación y Deportes,7,Clubes,4,Privado,,,Tel. 4824035,ITALIA,2901,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2507, ""nombre"": ""Club Atlético Belgrano"", ""nombre_corto"": ""Club Atlético Belgrano"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": ""Tel. 4824035"", ""calle"": ""ITALIA"", ""altura"": 2901, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653926, -32.969387 ] } }"
2508,Club Atlético Cuba Libre,Club Atlético Cuba Libre,4,Recreación y Deportes,7,Clubes,4,Privado,,,,SAN LORENZO,2470,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2508, ""nombre"": ""Club Atlético Cuba Libre"", ""nombre_corto"": ""Club Atlético Cuba Libre"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""SAN LORENZO"", ""altura"": 2470, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656353, -32.940648 ] } }"
2509,Club Atlético San Jorge,Club Atlético San Jorge,4,Recreación y Deportes,7,Clubes,4,Privado,,,,RODRIGUEZ MARTIN,712,0,,,,Centro,"{ ""type"": ""Feature"", ""properties"": { ""id_lugar"": 2509, ""nombre"": ""Club Atlético San Jorge"", ""nombre_corto"": ""Club Atlético San Jorge"", ""id_lugar_tipo"": 4, ""tipo"": ""Recreación y Deportes"", ""id_lugar_sub_tipo"": 7, ""subtipo"": ""Clubes"", ""id_titular"": 4, ""titular"": ""Privado"", ""fax"": """", ""email"": """", ""telefonos"": """", ""calle"": ""RODRIGUEZ MARTIN"", ""altura"": 712, ""bis"": 0, ""letra"": """", ""piso"": """", ""dpto"": """", ""distrito"": ""Centro"" }, ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658572, -32.941505 ] } }"
